Date,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BPCL,BHARTIARTL,INDUSTOWER,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDPETRO,HINDUNILVR,HDFC,ICICIBANK,IBULHSGFIN,ITC,IOC,INDUSINDBK,INFY,KOTAKBANK,LUPIN,LT,M&M,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMOTORS,TATASTEEL,TECHM,UPL,ULTRACEMCO,VEDL,WIPRO,YESBANK,ZEEL,^NSEI
2013-01-15,131.72740173339844,165.6959991455078,403.655517578125,92.19180297851562,270.1485900878906,1739.240966796875,132.08506774902344,85.43277740478516,301.6981201171875,143.04019165039062,8617.6806640625,405.3507385253906,186.4934844970703,1784.28125,245.23919677734375,81.95663452148438,143.8516082763672,316.6439514160156,1442.8780517578125,121.48133850097656,51.303428649902344,436.6176452636719,722.0515747070312,195.38548278808594,,153.18963623046875,48.43881607055664,425.42510986328125,282.2471923828125,313.2811584472656,557.5818481445312,603.2191162109375,440.10003662109375,1436.5020751953125,93.64764404296875,149.39833068847656,84.55686950683594,392.0378112792969,230.3402099609375,349.06689453125,561.6510009765625,324.29547119140625,335.021240234375,216.3101348876953,83.14024353027344,1873.30908203125,125.56133270263672,145.3521728515625,96.56195068359375,219.24456787109375,6056.60009765625
2013-01-16,130.47653198242188,165.3612518310547,400.3986511230469,90.08838653564453,267.3320007324219,1707.298583984375,130.1827850341797,84.76741027832031,299.68792724609375,142.44778442382812,8690.3349609375,402.6890563964844,185.20660400390625,1810.1214599609375,245.2259063720703,82.09974670410156,145.9528045654297,312.9482727050781,1435.0557861328125,116.11772155761719,50.544189453125,433.5404052734375,716.23486328125,191.41075134277344,,153.13572692871094,48.34114074707031,413.9687194824219,280.26220703125,310.76849365234375,554.4743041992188,597.109619140625,426.55560302734375,1387.4415283203125,93.97855377197266,147.57669067382812,85.31829833984375,398.60919189453125,225.02542114257812,343.8800964355469,565.9761352539062,313.0470886230469,327.2529602050781,215.8990936279297,82.0430908203125,1873.455322265625,123.36075592041016,145.00686645507812,94.75125122070312,212.19366455078125,6001.85009765625
2013-01-17,129.51431274414062,167.327880859375,405.5367431640625,90.18397521972656,266.7535095214844,1687.7713623046875,129.8586883544922,87.86136627197266,308.9521179199219,142.8311004638672,8716.7744140625,394.31683349609375,185.18032836914062,1818.1876220703125,241.37631225585938,82.87033081054688,152.4944610595703,315.9331970214844,1422.61865234375,114.8473892211914,53.28676986694336,433.88714599609375,706.394775390625,188.59600830078125,,153.83670043945312,51.426048278808594,410.74371337890625,283.3509826660156,312.410400390625,560.8327026367188,590.7293701171875,426.67401123046875,1388.27783203125,94.52005004882812,152.7501220703125,85.775146484375,411.8676452636719,228.489990234375,342.7567443847656,571.9605102539062,321.75238037109375,330.2104187011719,220.33432006835938,84.48121643066406,1863.3599853515625,122.74593353271484,148.7187957763672,95.82120513916016,217.624755859375,6039.2001953125
2013-01-18,127.25309753417969,166.28176879882812,403.463623046875,92.04838562011719,263.27301025390625,1693.1156005859375,128.83473205566406,96.46672821044922,304.88812255859375,142.86593627929688,8684.7978515625,396.6397705078125,186.3621368408203,1773.7764892578125,239.74984741210938,84.4665298461914,152.8518829345703,314.0616760253906,1379.90966796875,115.50607299804688,56.153324127197266,425.0888977050781,719.6024780273438,190.81858825683594,,154.99600219726562,56.863311767578125,404.29345703125,282.34844970703125,313.3309020996094,562.5537719726562,594.4027099609375,419.59393310546875,1437.8492431640625,98.97228240966797,164.0442657470703,87.52644348144531,416.5879211425781,230.54373168945312,340.3903503417969,567.3411865234375,321.36114501953125,327.29241943359375,216.12625122070312,86.00505065917969,1862.3359375,121.12785339355469,137.2032012939453,94.5592041015625,213.5276336669922,6064.39990234375
2013-01-21,130.620849609375,166.95127868652344,401.297119140625,93.36302185058594,262.7799072265625,1692.1700439453125,130.70416259765625,97.78636932373047,310.7438049316406,142.90077209472656,8780.248046875,391.0260925292969,184.68136596679688,1803.4622802734375,238.05264282226562,85.42426300048828,155.36080932617188,312.02423095703125,1386.0501708984375,115.50607299804688,57.76478958129883,431.0266418457031,710.6806030273438,191.03761291503906,,157.20677185058594,56.09818649291992,397.6988525390625,283.1839904785156,313.9279479980469,568.5775756835938,606.0611572265625,417.7469787597656,1463.076416015625,97.22748565673828,163.4856414794922,86.72693634033203,425.7276306152344,231.2283172607422,334.55828857421875,558.5224609375,316.1770935058594,326.5826110839844,217.29454040527344,86.67552185058594,1883.94091796875,120.9336929321289,137.27224731445312,93.58983612060547,210.57388305664062,6082.2998046875
2013-01-22,130.33218383789062,165.94705200195312,413.0096740722656,90.42301940917969,264.2877502441406,1699.6109619140625,130.53506469726562,96.21167755126953,307.33526611328125,142.90077209472656,8676.1435546875,392.2842712402344,184.0773162841797,1793.75439453125,238.42391967773438,81.45027160644531,151.54847717285156,309.7500305175781,1378.6968994140625,112.68311309814453,56.33925247192383,416.8541564941406,711.424072265625,189.8370819091797,,155.91265869140625,54.274906158447266,402.12738037109375,281.8927001953125,318.8039245605469,559.494140625,600.6670532226562,418.48101806640625,1458.8948974609375,98.88204193115234,163.89852905273438,86.42235565185547,425.77398681640625,227.99041748046875,339.7449951171875,553.2730102539062,311.57989501953125,322.3238525390625,212.19943237304688,85.27360534667969,1904.912109375,119.7686996459961,137.68658447265625,93.07771301269531,211.90782165527344,6048.5
2013-01-23,128.6001739501953,164.9010009765625,415.7658996582031,89.99276733398438,265.23614501953125,1671.73828125,127.63822174072266,94.16014099121094,321.0567626953125,142.5872039794922,8611.818359375,393.05859375,184.10357666015625,1802.9931640625,236.12562561035156,80.56959533691406,146.93243408203125,311.1004333496094,1394.458740234375,110.8952407836914,55.23137283325195,398.7808837890625,717.9842529296875,191.59732055664062,,157.85382080078125,53.06211853027344,408.81817626953125,282.50543212890625,320.9433898925781,559.4462890625,603.6443481445312,417.6759033203125,1462.240234375,97.82913208007812,161.85830688476562,85.39444732666016,427.1622619628906,229.46595764160156,339.2908630371094,552.1997680664062,306.20025634765625,321.41693115234375,209.2137451171875,84.08501434326172,1906.5703125,119.50981903076172,139.42178344726562,94.09281158447266,223.5799102783203,6054.2998046875
2013-01-24,125.03998565673828,165.06838989257812,412.2656555175781,88.367431640625,264.83782958984375,1655.1300048828125,125.8881607055664,92.24166107177734,316.2935485839844,143.63255310058594,8620.044921875,378.4918518066406,180.50550842285156,1815.0924072265625,238.6272430419922,76.94786834716797,144.74925231933594,312.8534851074219,1384.75927734375,107.17835235595703,53.50369644165039,406.3655700683594,706.4385986328125,188.9204864501953,,160.3881072998047,51.09232711791992,414.4982604980469,283.3763122558594,324.92376708984375,564.3704833984375,612.885986328125,415.4737854003906,1429.8118896484375,96.47542572021484,163.38851928710938,84.480712890625,423.69146728515625,227.5000762939453,339.5299377441406,559.1867065429688,287.02911376953125,319.01153564453125,214.30886840820312,80.76306915283203,1901.8883056640625,115.33521270751953,140.5323028564453,92.87651824951172,215.05213928222656,6019.35009765625
2013-01-25,125.37679290771484,166.65838623046875,412.32177734375,89.58642578125,262.931640625,1710.176513671875,126.43446350097656,93.13993835449219,315.0700378417969,145.16574096679688,8601.552734375,385.12188720703125,179.1398468017578,1824.425048828125,234.58758544921875,77.83954620361328,147.94252014160156,315.1040344238281,1380.5352783203125,109.53081512451172,54.30942916870117,413.04010009765625,704.8640747070312,190.29135131835938,,161.62826538085938,52.67142105102539,415.412841796875,285.042236328125,330.9689636230469,573.1671752929688,623.0557250976562,426.9344482421875,1486.166259765625,95.873779296875,165.6958770751953,84.51878356933594,422.14117431640625,232.54661560058594,348.3498229980469,564.2164916992188,294.4139099121094,320.7860107421875,217.75970458984375,83.93264770507812,1869.505126953125,118.57135772705078,141.46929931640625,92.22723388671875,217.1959991455078,6074.64990234375
2013-01-28,131.5830535888672,164.9010009765625,411.7135009765625,90.82936096191406,267.9958190917969,1715.6439208984375,125.74312591552734,92.20840454101562,312.3170166015625,146.55953979492188,8519.2041015625,386.8157653808594,179.77015686035156,1820.298095703125,233.3721466064453,78.84131622314453,151.32037353515625,317.6152038574219,1406.700439453125,111.41278076171875,52.82966232299805,407.7091979980469,701.2341918945312,193.0979766845703,,162.16748046875,51.86559295654297,416.3756103515625,284.6370849609375,332.3869934082031,569.1034545898438,617.5261840820312,428.54461669921875,1494.25,94.85095977783203,162.70838928222656,85.20407104492188,415.361572265625,230.49749755859375,344.4537658691406,566.1318359375,301.7987060546875,319.91845703125,219.82589721679688,83.23168182373047,1840.1453857421875,118.47423553466797,143.51681518554688,95.75718688964844,219.72100830078125,6074.7998046875
2013-01-29,140.29112243652344,164.9010009765625,414.7457580566406,87.5069351196289,279.85028076171875,1670.5872802734375,125.23551940917969,90.8222427368164,305.4562072753906,147.8488311767578,8408.1474609375,385.12188720703125,182.6065673828125,1817.578125,241.40283203125,77.17906188964844,150.29942321777344,309.1341247558594,1415.774169921875,108.63687133789062,51.58233642578125,406.14892578125,701.933837890625,194.87442016601562,,164.54002380371094,50.53883361816406,414.6426696777344,283.4573059082031,335.6956787109375,571.0635375976562,616.5980834960938,425.56103515625,1480.2196044921875,94.6403579711914,161.9068603515625,85.35635375976562,408.5587463378906,227.8053741455078,340.0556640625,566.0894775390625,297.5928039550781,314.6739196777344,216.68875122070312,83.32310485839844,1811.4197998046875,118.66844940185547,141.81631469726562,93.54410552978516,211.47906494140625,6049.89990234375
2013-01-30,137.26011657714844,167.57891845703125,418.6904602050781,89.22789764404297,284.7438049316406,1667.7095947265625,126.1878890991211,90.78897094726562,301.1737060546875,146.3156280517578,8586.228515625,394.6556091308594,183.97227478027344,1812.74755859375,244.20053100585938,74.6691665649414,149.66946411132812,311.1241149902344,1404.9404296875,108.26049041748047,51.53585433959961,413.8636474609375,697.2543334960938,196.74009704589844,,164.02777099609375,51.05976104736328,418.63800048828125,282.6117248535156,337.7356262207031,573.0237426757812,604.6691284179688,423.619384765625,1488.44287109375,93.73786926269531,164.43289184570312,84.89949798583984,416.21771240234375,225.36769104003906,338.860595703125,566.5947265625,292.6533203125,320.39166259765625,218.73329162597656,82.07356262207031,1837.9993896484375,120.90133666992188,143.96792602539062,95.10791015625,209.4304962158203,6055.75
2013-01-31,144.8616485595703,170.63340759277344,421.2548522949219,89.58642578125,285.4835205078125,1666.7230224609375,124.89710235595703,91.03294372558594,296.8038330078125,142.34326171875,8759.720703125,393.97808837890625,185.60055541992188,1796.9903564453125,249.305419921875,75.3516845703125,149.4522247314453,304.6802978515625,1425.2781982421875,109.34261322021484,50.92380905151367,410.8297119140625,687.982666015625,193.24398803710938,,165.88804626464844,53.281883239746094,419.55255126953125,282.4952697753906,338.50677490234375,577.804443359375,596.2008056640625,421.1330871582031,1469.5806884765625,94.52005004882812,165.0157928466797,83.9096450805664,410.31732177734375,225.54348754882812,343.2347412109375,565.7527465820312,291.47955322265625,319.3269958496094,216.12625122070312,81.12879180908203,1855.751953125,120.73954010009766,142.82273864746094,95.50112915039062,219.24456787109375,6034.75
2013-02-01,144.28433227539062,166.365478515625,425.1293640136719,91.78546905517578,286.3370361328125,1690.40234375,125.32254791259766,93.7387466430664,287.88922119140625,143.5628662109375,8616.07421875,401.092041015625,187.36016845703125,1824.56591796875,251.1483917236328,75.56082916259766,149.44134521484375,303.3063049316406,1415.8525390625,106.61375427246094,52.42680740356445,402.9416809082031,680.4605102539062,189.99929809570312,,166.8316650390625,54.83655548095703,421.9593200683594,280.61669921875,334.5015563964844,583.1589965820312,592.9140625,419.64129638671875,1495.6904296875,94.4297866821289,161.37254333496094,84.0999984741211,413.7187194824219,223.17054748535156,344.14306640625,567.4154052734375,275.4873046875,316.1329650878906,217.39190673828125,80.06210327148438,1792.5457763671875,118.86258697509766,141.4519500732422,97.36671447753906,220.43560791015625,5998.89990234375
2013-02-04,144.23622131347656,164.85914611816406,434.525634765625,90.08838653564453,280.2770690917969,1697.5145263671875,124.96961975097656,92.88488006591797,289.3313293457031,146.3156280517578,8532.6865234375,390.49371337890625,184.12982177734375,1793.6605224609375,254.47653198242188,74.812255859375,148.19232177734375,306.5045166015625,1421.9146728515625,106.5196533203125,50.978050231933594,404.89202880859375,698.2164916992188,191.71902465820312,,165.67234802246094,53.49351501464844,418.9267272949219,280.27740478515625,336.6908264160156,570.8723754882812,593.5327758789062,418.59942626953125,1486.1199951171875,93.58747100830078,158.23931884765625,84.67106628417969,410.3404846191406,217.64297485351562,344.0473937988281,570.8876953125,285.61083984375,311.5586853027344,214.26559448242188,77.71541595458984,1850.6796875,116.72674560546875,141.6254425048828,95.98582458496094,221.72190856933594,5987.25
2013-02-05,144.57298278808594,169.0852508544922,434.1465759277344,91.49861145019531,276.7586669921875,1722.2625732421875,123.79002380371094,91.32125091552734,283.8252258300781,146.2459259033203,8526.3486328125,394.2200012207031,183.52578735351562,1781.9365234375,254.28643798828125,75.93511962890625,145.78109741210938,305.2015075683594,1401.4595947265625,106.80194854736328,51.34991455078125,400.03778076171875,697.4730224609375,189.17196655273438,,163.08413696289062,54.12025833129883,417.8678283691406,279.092529296875,338.5566101074219,568.864501953125,593.2620849609375,420.1148681640625,1487.00244140625,93.5273208618164,158.2150421142578,83.45278930664062,404.8103332519531,219.39144897460938,358.2930603027344,572.4451293945312,280.9158630371094,311.3221130371094,209.1163787841797,79.05638885498047,1878.039794921875,115.04398345947266,141.24371337890625,93.99221801757812,224.9138641357422,5956.89990234375
2013-02-06,149.09539794921875,172.64187622070312,432.7661437988281,92.09619140625,276.9388732910156,1711.6563720703125,123.74652862548828,92.78504180908203,285.44207763671875,146.35049438476562,8524.880859375,391.9939880371094,179.82269287109375,1781.3739013671875,245.18173217773438,75.69293975830078,145.5530242919922,302.9983215332031,1392.503173828125,107.64884185791016,51.311180114746094,393.7533264160156,706.5259399414062,187.41981506347656,,164.37823486328125,54.1772346496582,413.4874267578125,281.1281433105469,345.87054443359375,573.0237426757812,585.0451049804688,419.1913757324219,1512.5548095703125,91.33126831054688,156.29624938964844,83.26241302490234,405.22686767578125,217.2821807861328,357.81500244140625,576.864501953125,279.9377136230469,313.4515075683594,211.928955078125,77.77635955810547,1914.37353515625,115.95008850097656,140.7752227783203,93.53496551513672,226.86717224121094,5959.2001953125
2013-02-07,149.96141052246094,167.327880859375,430.8663330078125,89.1083984375,277.024169921875,1696.856689453125,121.98196411132812,91.12163543701172,279.7612609863281,144.64305114746094,8526.5380859375,381.4439392089844,180.5843048095703,1777.5750732421875,246.2733917236328,73.85453796386719,145.27056884765625,303.9459533691406,1373.4952392578125,106.66079711914062,49.537010192871094,395.27032470703125,709.0626220703125,185.7325897216797,,163.94688415527344,53.102806091308594,414.88336181640625,282.4952697753906,342.1140441894531,568.9122314453125,578.626220703125,424.6138916015625,1507.4442138671875,89.07506561279297,155.37327575683594,84.97563934326172,403.9541931152344,215.23768615722656,358.2930603027344,583.8515014648438,282.2852478027344,307.8914489746094,214.16822814941406,77.74588012695312,1874.040771484375,112.87576293945312,140.79258728027344,92.89482116699219,220.29266357421875,5938.7998046875
2013-02-08,146.11253356933594,158.62464904785156,423.3465576171875,87.74593353271484,275.1748962402344,1682.9202880859375,120.95223236083984,89.02574157714844,281.2469787597656,144.22491455078125,8534.01171875,368.4258728027344,177.93177795410156,1740.245361328125,242.21607971191406,73.88756561279297,145.58563232421875,307.9969787597656,1344.826904296875,103.2261962890625,49.57575225830078,392.4098205566406,707.4443969726562,183.34779357910156,,162.7067108154297,51.31209945678711,408.962646484375,282.4902038574219,337.5116882324219,571.2548828125,584.310302734375,418.930908203125,1475.24853515625,89.07506561279297,152.33721923828125,84.70913696289062,399.6272888183594,211.49557495117188,356.667724609375,598.7723999023438,279.1552429199219,305.5649719238281,216.77529907226562,78.08112335205078,1838.0970458984375,109.93091583251953,143.11767578125,93.21488189697266,219.24456787109375,5903.5
2013-02-11,147.7001953125,157.66226196289062,424.2823486328125,87.1244888305664,283.3876647949219,1681.1937255859375,120.3624267578125,89.28080749511719,276.3526611328125,141.71607971191406,8472.8994140625,382.3150329589844,177.77418518066406,1780.9986572265625,242.3132781982422,73.81051635742188,143.26121520996094,311.2662658691406,1333.52392578125,105.67276763916016,49.46728515625,399.21429443359375,699.922119140625,182.13914489746094,,161.30474853515625,50.85628128051758,412.57281494140625,282.7535400390625,334.2527770996094,568.3385009765625,576.0935668945312,417.9364013671875,1448.3955078125,88.83439636230469,149.8112335205078,85.69900512695312,401.8717346191406,212.25418090820312,358.22137451171875,595.4472045898438,284.5349426269531,303.4750061035156,216.2019500732422,77.77635955810547,1865.652099609375,111.19300079345703,142.11129760742188,94.50433349609375,219.86390686035156,5897.85009765625
2013-02-12,147.89260864257812,158.0806884765625,422.0362548828125,86.43131256103516,281.2728271484375,1707.0108642578125,120.08203125,90.99966430664062,281.6839599609375,139.62530517578125,8437.47265625,380.52447509765625,181.26712036132812,1796.1932373046875,236.13449096679688,73.40319061279297,147.38856506347656,315.1751403808594,1331.4510498046875,105.9550552368164,50.575172424316406,398.7375793457031,700.096923828125,183.13685607910156,,161.79005432128906,51.61326599121094,422.3925476074219,279.0267333984375,334.02886962890625,578.4738159179688,578.0849609375,418.883544921875,1448.5347900390625,88.68396759033203,155.47044372558594,85.92742919921875,405.1343078613281,212.44384765625,368.9056701660156,593.4900512695312,292.0175476074219,303.5538330078125,214.20068359375,76.92301177978516,1873.016357421875,110.44867706298828,142.92684936523438,95.50112915039062,218.95870971679688,5922.5
2013-02-13,149.0472869873047,158.9175262451172,418.4378662109375,86.62252044677734,280.2485656738281,1659.8575439453125,121.76924133300781,89.03681945800781,284.8739929199219,135.96658325195312,8492.150390625,375.3946533203125,182.6065673828125,1786.954345703125,232.01084899902344,72.22531127929688,154.0900115966797,314.7013244628906,1325.271484375,103.97898864746094,49.05667495727539,395.0536193847656,712.8673706054688,185.36756896972656,,161.95179748535156,52.12605285644531,424.22174072265625,282.5003662109375,332.2377014160156,568.1950073242188,573.0774536132812,424.8033142089844,1423.91162109375,89.19539642333984,157.14634704589844,83.68122100830078,406.77716064453125,208.58609008789062,370.6982727050781,604.1599731445312,298.032958984375,296.5348205566406,216.4832000732422,76.49633026123047,1895.4996337890625,107.37438201904297,142.0939483642578,93.6904067993164,217.29127502441406,5932.9501953125
