Date,Open,High,Low,Close,Adj Close,Volume
2011-01-03,583.5,588.4749755859375,577.2750244140625,579.0250244140625,440.59759521484375,1405042
2011-01-04,581.9500122070312,583.0750122070312,569.0499877929688,572.375,435.5374755859375,2502868
2011-01-05,572.625,582.9500122070312,570.875,579.4749755859375,440.9400329589844,3069674
2011-01-06,584.0,591.0,576.5499877929688,585.8499755859375,445.7909851074219,2846720
2011-01-07,588.0,593.4249877929688,569.0750122070312,571.3250122070312,434.7384338378906,2532724
2011-01-10,573.75,574.5,560.5,565.4500122070312,430.2679138183594,3952426
2011-01-11,561.5,567.7750244140625,543.9000244140625,549.25,417.9409484863281,3768730
2011-01-12,554.9500122070312,575.7999877929688,554.0,567.9749755859375,432.1893615722656,3160874
2011-01-13,564.4749755859375,577.9749755859375,558.0999755859375,562.125,427.7378845214844,5589198
2011-01-14,564.9500122070312,575.0,560.0,560.0750122070312,426.1779479980469,3151692
2011-01-17,560.5999755859375,573.2750244140625,560.0,568.7000122070312,432.7412109375,3000212
2011-01-18,587.0,604.4500122070312,582.1749877929688,601.2750244140625,457.5284118652344,8481370
2011-01-19,601.7249755859375,604.5,592.5,596.5,453.89495849609375,2952040
2011-01-20,590.0,609.375,590.0,606.0999755859375,461.1997985839844,4545208
2011-01-21,605.0,610.0,602.0,605.8250122070312,460.9905090332031,2597404
2011-01-24,600.0,610.0,599.125,604.5999755859375,460.058349609375,2016678
2011-01-25,607.4000244140625,609.6500244140625,590.0,594.2750244140625,452.2018737792969,2467094
2011-01-27,593.7750244140625,604.9749755859375,590.7999877929688,599.7000122070312,457.8707275390625,4714118
2011-01-28,597.5,601.7999877929688,582.625,590.6749877929688,450.980224609375,3014578
2011-01-31,584.5,584.5,564.2750244140625,579.75,442.6389465332031,5940816
2011-02-01,582.5,582.5,566.5,575.0750122070312,439.0697021484375,4212708
2011-02-02,585.0,599.4500122070312,581.1749877929688,591.2249755859375,451.40008544921875,3937618
2011-02-03,592.3499755859375,597.8499755859375,585.3250122070312,591.8499755859375,451.87738037109375,1883412
2011-02-04,588.0,591.5499877929688,570.125,574.4000244140625,438.55426025390625,3457600
2011-02-07,586.75,586.75,563.25,565.5750122070312,431.8164367675781,2578382
2011-02-08,566.0,574.9500122070312,559.25,562.5499877929688,429.5067138671875,5288638
2011-02-09,561.25,564.7999877929688,541.8499755859375,549.1500244140625,419.2759094238281,6012732
2011-02-10,550.0,557.25,536.0,545.375,416.39373779296875,4551822
2011-02-11,542.0499877929688,552.0999755859375,527.9500122070312,544.7999877929688,415.9546203613281,2945056
2011-02-14,545.5,560.0,543.5,556.1500244140625,424.6205139160156,2462548
2011-02-15,559.5,559.5,538.2750244140625,548.8499755859375,419.0468444824219,3625426
2011-02-16,552.5,554.8499755859375,540.5,548.25,418.5887756347656,2464592
2011-02-17,552.5,557.2249755859375,546.2000122070312,554.5999755859375,423.4369201660156,1477760
2011-02-18,555.125,566.2000122070312,541.0499877929688,544.8499755859375,415.99285888671875,4076928
2011-02-21,545.0,574.0,529.0999755859375,569.2999877929688,434.660400390625,5657800
2011-02-22,561.3250122070312,573.8499755859375,560.0,569.375,434.7177734375,3305400
2011-02-23,564.0750122070312,572.4749755859375,561.5499877929688,562.7750244140625,429.67864990234375,1879344
2011-02-24,559.5,569.375,545.6500244140625,555.9000244140625,424.4295654296875,5378830
2011-02-25,552.6500244140625,558.5,544.125,555.0250244140625,423.7615661621094,3070474
2011-02-28,550.5999755859375,574.125,550.0,555.125,423.8377685546875,3229396
2011-03-01,556.5,566.0,548.7999877929688,562.25,429.2778015136719,3167804
2011-03-03,559.9500122070312,577.5,553.5,575.0999755859375,439.08868408203125,3452600
2011-03-04,581.6749877929688,581.6749877929688,566.25,567.7750244140625,433.4961853027344,2061198
2011-03-07,562.0,562.5,547.2249755859375,554.125,423.074462890625,4184588
2011-03-08,552.5750122070312,564.4000244140625,552.5750122070312,558.8499755859375,426.6817932128906,3947902
